NUMBER OF ITERATIONS:10
POPULATION SIZE:100
NUMBER OF GENERATIONS:200
MUTATION PROBABILITY:0.01
CROSSING PROBABILITY:0.1
TOURNAMENT SIZE:5
GENERATION;BEST FITNESS;AVERAGE FITNESS; WORST FITNESS;
170;2073.07049094054;523.681249275068;-3158.77944032992;
171;2073.07049094054;1181.41379467664;-2643.81195150149;
172;2073.07049094054;1212.14607947084;-2995.92650228848;
173;2073.07049094054;1339.45150089172;-2468.39210733056;
174;2073.07049094054;1409.05064759531;-2375.28734387022;
175;2073.07049094054;1359.4918695832;-2375.28734387022;
176;2073.07049094054;810.460743303156;-4536.4055030427;
177;2073.07049094054;1218.16377366224;-4326.99441360425;
178;2073.07049094054;1401.42783960454;-2468.39210733056;
179;2073.07049094054;1408.50035434058;-2468.39210733056;
180;2073.07049094054;1563.79592934409;-2468.39210733056;
181;2073.07049094054;1234.8935049202;-4249.5455066939;
182;2073.07049094054;1163.96251435777;-4242.08877568466;
183;2073.07049094054;1018.38268587008;-5539.04839320676;
184;2073.07049094054;1560.14370309797;-564.422243787492;
185;2073.07049094054;1295.13087594137;-2469.03154742972;
186;2073.07049094054;1387.82230695235;-2468.39210733056;
187;2073.07049094054;1424.8469567276;-2499.49135697651;
188;2073.07049094054;1406.97062290244;-2095.26993899819;
189;2073.07049094054;1450.18419448932;-2375.28734387022;
190;2073.07049094054;1581.08443005301;-3123.61769922773;
191;2073.07049094054;1373.87241227878;-2759.28746443597;
192;2073.07049094054;1292.3466892528;-2681.24699395013;
193;2073.07049094054;1156.63028105753;-2468.39210733056;
194;2073.07049094054;1420.21612232449;-3123.61769922773;
195;2073.07049094054;1510.0056737041;-2468.39210733056;
196;2073.07049094054;1168.92425009944;-6009.47753990305;
197;2073.07049094054;1159.89029589044;-3664.64827552521;
198;2073.07049094054;1080.60643373171;-3994.06527964279;
199;2073.07049094054;1220.67572059039;-5121.20874957858;
0;1114.73353592443;-2549.71110438534;-10684.9091156921;
0;1189.46752015539;-346.589977715422;-9870.52714060932;
1;1386.60981982859;470.008734824787;-3272.57366919278;
2;1386.60981982859;-1066.41410612952;-7668.73020381014;
3;1777.06512682553;762.216900157313;-3945.67937424817;
4;1777.06512682553;622.15201040791;-2689.72994056857;
5;1788.65327143108;816.355047339234;-4429.8617760735;
6;1788.65327143108;961.671805759693;-4446.34267664595;
7;1946.61997559577;1159.63202698133;-2799.64153012438;
8;1946.61997559577;1137.41465720775;-2687.95072940619;
9;2002.98605468825;1139.80028239004;-4063.82671295954;
10;2002.98605468825;683.687397472058;-3426.31127562647;
11;2003.1542515223;669.183322568308;-4572.0746867726;
12;2027.07396599822;1016.76613088679;-2763.45918479264;
13;2031.21766358421;1339.54423337045;-2905.15683408362;
14;2100.22711259201;1338.32721696675;-2812.37936173213;
15;2100.39530942605;1063.68695531424;-4857.29603603545;
16;2100.39530942605;885.95671007384;-4951.31366745409;
17;2116.80062667534;1545.60764050902;-2126.76109231875;
18;2116.80062667534;1129.16198287374;-2537.60837332783;
19;2116.80062667534;1163.13539630468;-2537.60837332783;
20;2116.80062667534;1306.12684946391;-2126.76109231875;
21;2116.80062667534;1124.69093860108;-2301.59942249314;
22;2119.57253977753;1186.39890552322;-2429.84207103702;
23;2121.41924416008;1143.3232930835;-2619.02010812572;
24;2121.41924416008;1612.22020212479;-1978.76354186483;
25;2121.41924416008;1440.50721062741;-2734.65514496371;
26;2121.41924416008;1388.05567666512;-2059.85343527229;
27;2121.41924416008;1209.76218136521;-1348.79975198636;
28;2121.41924416008;1434.00626704916;-2156.07383428414;
29;2121.41924416008;1256.31776252756;-2701.65830476279;
30;2121.41924416008;761.194416384668;-3785.25636803302;
31;2121.41924416008;1214.38547120576;-2079.97634223711;
32;2121.41924416008;1086.71320121628;-2079.80635104793;
33;2121.41924416008;1238.87237730425;-2079.80635104793;
34;2121.41924416008;1441.5427173219;-3566.58309478763;
35;2121.41924416008;1417.22730852018;-2065.72171777265;
36;2121.41924416008;1453.93987441868;-2570.77994773792;
37;2121.41924416008;1357.52454897852;-2065.72171777265;
38;2121.41924416008;1464.70713704695;-2065.72171777265;
39;2121.41924416008;1176.01979272409;-2025.2407334845;
40;2121.41924416008;1122.3838752196;-2065.72171777265;
41;2121.41924416008;1281.78153262664;-2158.43026513837;
42;2121.41924416008;1517.26899513888;-2079.80635104793;
43;2121.41924416008;1226.64256533538;-2065.72171777265;
44;2121.41924416008;1469.90779381257;-2025.2407334845;
45;2121.41924416008;1572.64055778153;-1625.46629086778;
46;2121.41924416008;1557.75708815688;-722.936156297502;
47;2121.41924416008;756.25594758134;-3809.07458170904;
48;2121.41924416008;1319.59862452122;-2065.72171777265;
49;2121.41924416008;1248.05540867731;-2254.3996331193;
50;2121.41924416008;1479.71145028607;-2058.0215124241;
51;2121.41924416008;1397.14546714323;-2025.2407334845;
52;2121.41924416008;1535.00006686176;-2025.2407334845;
53;2121.41924416008;1424.02608300655;-2058.0215124241;
54;2121.41924416008;1107.59422107538;-2570.77994773792;
55;2121.41924416008;1349.00897900109;-2974.32319540219;
56;2121.41924416008;1349.79915747576;-2974.32319540219;
57;2121.41924416008;1520.20998497687;-1411.17179683639;
58;2121.41924416008;1559.0162087487;-2065.72171777265;
59;2121.41924416008;986.367366719882;-3249.68115683895;
60;2121.41924416008;1347.84037946445;-2065.72171777265;
61;2121.41924416008;1036.09504894853;-2236.31266101418;
62;2121.41924416008;1039.42543937197;-5695.04983013981;
63;2121.41924416008;1098.96792836322;-2540.19729332888;
64;2121.41924416008;1499.13498788259;-4958.2836467829;
65;2121.41924416008;1335.81455622771;-2065.72171777265;
66;2121.41924416008;1338.83787770213;-4910.22099822249;
67;2121.41924416008;1496.37456331114;-2065.72171777265;
68;2121.41924416008;1664.32017265528;-2065.72171777265;
69;2121.41924416008;1484.30300153073;-2065.72171777265;
70;2121.41924416008;1419.63393451368;-2318.81249682822;
71;2121.41924416008;1366.22548241969;-2530.35016835386;
72;2121.41924416008;709.867771460243;-2256.95932483051;
73;2121.41924416008;1575.44027488105;-2025.2407334845;
74;2121.41924416008;1301.14542499968;-2065.72171777265;
75;2121.41924416008;1257.53664812428;-3384.53727088509;
76;2121.41924416008;1309.21032334004;-862.156377823002;
77;2121.41924416008;1379.93658247153;-2065.72171777265;
78;2121.41924416008;1321.53835228608;-2025.2407334845;
79;2121.41924416008;1429.84974869111;-2065.72171777265;
80;2121.41924416008;1191.4294490596;-2065.72171777265;
81;2121.41924416008;1320.841119295;-2065.72171777265;
82;2121.41924416008;1395.50707147616;-749.028584670686;
83;2121.41924416008;1313.7174632379;-2065.72171777265;
84;2121.41924416008;1371.28716773308;-2065.72171777265;
85;2121.41924416008;1228.06918810883;-2025.2407334845;
86;2121.41924416008;1152.24339897034;-3422.19366661369;
87;2121.41924416008;1538.90519163483;-2025.2407334845;
88;2121.41924416008;1277.53515829357;-2065.72171777265;
89;2121.41924416008;1370.66876435355;-2065.72171777265;
90;2121.41924416008;1213.1707725747;-3703.67023228802;
91;2121.41924416008;1351.22439716696;-2217.20709570209;
92;2121.41924416008;1522.85696860753;-2025.2407334845;
93;2121.41924416008;1564.1838063387;-2025.2407334845;
94;2121.41924416008;1326.11439705966;-2112.67645904347;
95;2121.41924416008;1288.79835188755;-4823.38615901277;
96;2121.41924416008;815.005014986348;-4186.29059329726;
97;2121.41924416008;1522.61252678985;-862.156377823002;
98;2121.41924416008;1283.18423076991;-2835.98483712982;
99;2121.41924416008;1616.67026903072;-862.156377823002;
100;2121.41924416008;1241.30978636657;-2065.72171777265;
101;2121.41924416008;1263.77413319214;-4823.38615901277;
102;2121.41924416008;1646.50004722341;-3267.50791033679;
103;2121.41924416008;1370.09538011918;-2615.21400559247;
104;2121.41924416008;1299.18395681688;-3267.50791033679;
105;2121.41924416008;1216.17508857127;-722.936156297502;
106;2121.41924416008;1296.79320806588;-2117.43286640674;
107;2121.41924416008;844.280822290746;-8745.13221111236;
108;2121.41924416008;1528.71510184107;-2025.2407334845;
109;2121.41924416008;1532.51460518927;-2065.72171777265;
110;2121.41924416008;1601.92215594653;-2065.72171777265;
111;2121.41924416008;1223.28332328448;-2120.40195657281;
112;2121.41924416008;1379.9838249604;-2025.2407334845;
113;2121.41924416008;1338.7547209802;-3399.91110875589;
114;2121.41924416008;1272.22698254642;-2374.87860923559;
115;2121.41924416008;1386.41148126493;-3679.62268486547;
116;2121.41924416008;1432.14322403166;-2059.85343527229;
117;2121.41924416008;1350.37090005457;-2025.2407334845;
118;2121.41924416008;1422.46794853043;-2152.561982638;
119;2121.41924416008;1226.15104631745;-3566.58309478763;
120;2121.41924416008;1389.09078989218;-2220.21933290629;
121;2121.41924416008;1196.52732220859;-2067.16124735848;
122;2121.41924416008;1275.0072064608;-2065.72171777265;
123;2121.41924416008;1518.47608384633;-2065.72171777265;
124;2121.41924416008;1446.70052745112;-2025.2407334845;
125;2121.41924416008;1280.80880967755;-2065.72171777265;
126;2121.41924416008;1376.59956090066;-722.936156297502;
127;2121.41924416008;1054.32393235758;-2440.67060041977;
128;2121.41924416008;932.630355947966;-2885.06328424219;
129;2121.41924416008;1296.34982236624;-2079.97634223711;
130;2121.41924416008;1183.7207132644;-2615.21400559247;
131;2121.41924416008;1072.35320251607;-4823.38615901277;
132;2121.41924416008;1501.53300123782;-2025.2407334845;
133;2121.41924416008;1602.00771118617;-2025.2407334845;
134;2121.41924416008;1562.61632760363;-2065.72171777265;
135;2121.41924416008;1561.33671802951;-862.156377823002;
136;2121.41924416008;1568.06963095234;-2025.2407334845;
137;2121.41924416008;1556.51272255189;-2025.2407334845;
138;2121.41924416008;1282.25926590758;-2615.21400559247;
139;2121.41924416008;1415.14653372958;-2065.72171777265;
140;2121.41924416008;1427.59447270832;-2065.72171777265;
141;2121.41924416008;1121.03030986452;-2591.766797262;
142;2121.41924416008;1517.41013341985;-3207.00604092022;
143;2121.41924416008;1508.43046049817;-2065.72171777265;
144;2121.41924416008;1289.92510104406;-3384.53727088509;
145;2121.41924416008;982.544156128675;-3477.85727584213;
146;2121.41924416008;894.214659312985;-4228.49713450418;
147;2121.41924416008;1330.05616363685;-2025.2407334845;
148;2121.41924416008;1356.60314352569;-2113.47908989483;
149;2121.41924416008;1429.14949067946;-3606.12567075573;
150;2121.41924416008;1398.22478183923;-2065.72171777265;
151;2121.41924416008;1397.47226764852;-2065.72171777265;
152;2121.41924416008;1394.66715019337;-2065.72171777265;
153;2121.41924416008;1200.29730688482;-2025.2407334845;
154;2121.41924416008;1548.90437426392;-3857.97222737669;
155;2121.41924416008;1631.98039692661;-2217.20709570209;
156;2121.41924416008;1396.35931591123;-2065.72171777265;
157;2121.41924416008;1198.36408574455;-2440.67060041977;
158;2121.41924416008;1135.05351935822;-2135.68096326648;
159;2121.41924416008;1501.59639935077;-2190.29860316436;
160;2121.41924416008;1421.99437102611;-862.156377823002;
161;2121.41924416008;1171.14104433767;-7043.41550406794;
162;2121.41924416008;539.335773758886;-3769.76834168397;
163;2121.41924416008;1317.76558038903;-2065.72171777265;
164;2121.41924416008;1547.01782152796;-3857.97222737669;
165;2121.41924416008;1262.72976083035;-3384.53727088509;
166;2121.41924416008;1188.03056647835;-6961.68827771466;
167;2121.41924416008;1578.83292357005;-2065.72171777265;
168;2121.41924416008;1431.43810327283;-2618.1934264674;
169;2121.41924416008;1136.97484604685;-3374.59731778333;
170;2121.41924416008;1132.79982362234;-2065.72171777265;
171;2121.41924416008;1179.74392164807;-2025.2407334845;
172;2121.41924416008;1313.11004462946;-2186.8091654713;
173;2121.41924416008;1436.58960543849;-2065.72171777265;
174;2121.41924416008;1412.54006953046;-2537.60837332783;
175;2121.41924416008;1205.67303784979;-2065.72171777265;
176;2121.41924416008;1273.00207690496;-3374.59731778333;
177;2121.41924416008;1559.7818071837;-2025.2407334845;
178;2121.41924416008;1506.74173167402;-860.540807115658;
179;2121.41924416008;1108.43157019073;-2615.21400559247;
180;2121.41924416008;1157.25636042121;-4153.35327537443;
181;2121.41924416008;1329.26140360373;-2065.72171777265;
182;2121.41924416008;1437.03179585393;-2065.72171777265;
183;2121.41924416008;1240.01631706999;-3991.32288113114;
184;2121.41924416008;438.020225094486;-8425.90813356474;
185;2121.41924416008;780.110008706357;-2498.92250772516;
186;2121.41924416008;1432.1201321409;-3679.62268486547;
187;2121.41924416008;991.261518157351;-2969.97381882424;
188;2121.41924416008;1548.47330027882;-2065.72171777265;
189;2121.41924416008;1260.60032716556;-2025.2407334845;
190;2121.41924416008;1336.74379511862;-2065.72171777265;
191;2121.41924416008;1463.47601927581;-2065.72171777265;
192;2121.41924416008;884.219631660866;-4082.6302286784;
193;2121.41924416008;1236.79483798969;-2065.72171777265;
194;2121.41924416008;1302.6678836463;-1187.433775341;
195;2121.41924416008;1283.91269774399;-2211.19650421338;
196;2121.41924416008;1178.67116157384;-2025.2407334845;
197;2121.41924416008;1473.78957427056;-977.936426936748;
198;2121.41924416008;1373.38456871575;-2045.9276994494;
199;2121.41924416008;1310.3293082361;-2065.72171777265;
0;1738.54657980951;-2501.11302295062;-10248.6090917883;
0;1738.54657980951;-204.360444995083;-5798.58366396157;
1;1738.54657980951;538.28213479075;-3672.17609205821;
2;1738.54657980951;525.525129505551;-3967.04885064573;
3;1780.3485566355;882.574024060935;-3523.93780493158;
4;1800.20221123499;866.499255875558;-2322.24986990766;
5;1802.9102853695;802.680551496841;-3980.18781863991;
6;1852.79921893094;840.760032479824;-4044.61990123041;
7;1980.81202483591;851.80405254376;-3455.20223780553;
8;1905.87877302834;569.262270129719;-4947.58229012117;
9;1905.87877302834;1409.72905298163;-1250.99952312379;
10;2001.05959596023;1004.32295734037;-1457.73643855254;
11;2017.04690124396;1423.54725904287;-1897.92197632124;
12;2039.90826989029;1175.99339198333;-3206.89078456498;
13;2039.90826989029;579.860654552665;-7406.70357748693;
14;2039.90826989029;647.700588123857;-7655.96032052684;
15;2039.90826989029;1440.38889446404;-3314.07701339956;
16;2130.62380867504;1140.18304536298;-3059.22099402942;
17;2130.62380867504;735.884499923302;-4426.29678805751;
18;2130.62380867504;1370.07685146519;-3750.64104333461;
19;2130.62380867504;1013.06988254253;-3743.57155772901;
20;2130.62380867504;1299.83584432519;-3475.1917203203;
21;2130.62380867504;965.751504460388;-4524.36083294044;
22;2130.62380867504;1530.3796391224;-3324.70307817299;
23;2130.62380867504;1565.46192509098;-3627.96830654174;
24;2130.62380867504;1445.1064144006;-3324.70307817299;
25;2130.62380867504;1047.2262037597;-7876.59643692376;
26;2130.62380867504;1558.19949991765;-4817.38059153808;
27;2130.62380867504;392.42030528144;-6168.65992721229;
28;2130.62380867504;975.517842562246;-3709.99774891871;
29;2130.62380867504;1053.96106884836;-3324.70307817299;
30;2130.62380867504;1134.05026025745;-3477.49969681913;
31;2130.62380867504;1136.81067081034;-4035.95958452325;
32;2130.62380867504;1182.5293173372;-6132.55034154861;
33;2130.62380867504;1252.5044461951;-4020.84362619088;
34;2130.62380867504;993.72233442054;-7089.48562682038;
35;2130.62380867504;1232.68612321158;-4234.41971493738;
36;2130.62380867504;1068.6607532699;-5876.01485791416;
37;2130.62380867504;1203.44127726191;-6844.45045258572;
38;2130.62380867504;1652.14091241909;-1463.57598527653;
39;2130.62380867504;1080.59981768563;-3324.70307817299;
40;2130.62380867504;1500.03703562636;-4595.83576104744;
41;2130.62380867504;713.778439270484;-3222.220642951;
42;2130.62380867504;1628.93740222188;-3141.32907550309;
43;2130.62380867504;1124.80009832426;-3141.32907550309;
44;2130.62380867504;1239.20735551886;-3324.70307817299;
45;2130.62380867504;1496.61319549772;-3324.70307817299;
46;2130.62380867504;1267.46289591748;-1714.52829783467;
47;2130.62380867504;1293.52981214879;-5876.01485791416;
48;2130.62380867504;1471.93718800999;-3324.70307817299;
49;2130.62380867504;1192.5820609772;-3177.05555956085;
50;2130.62380867504;1326.87239097662;-3141.32907550309;
51;2130.62380867504;1579.32800094333;-3141.32907550309;
52;2130.62380867504;1534.05937252845;-3324.70307817299;
53;2130.62380867504;1615.48114597775;-1463.57598527653;
54;2130.62380867504;1253.66511170947;-3908.28300768157;
55;2130.62380867504;1402.57668490453;-3141.32907550309;
56;2130.62380867504;1617.86674590197;-3324.70307817299;
57;2130.62380867504;1325.3010772819;-3560.23277280198;
58;2130.62380867504;1362.3476859925;-3324.70307817299;
59;2130.62380867504;1623.51913095196;-27.7501758593012;
60;2130.62380867504;492.008605136284;-8436.70547377595;
61;2130.62380867504;1439.4508629419;-4621.73998005106;
62;2130.62380867504;1302.6084316273;-3324.70307817299;
63;2130.62380867504;1356.01202366639;-3141.32907550309;
64;2130.62380867504;828.932395405156;-3570.63381943243;
65;2130.62380867504;1213.22878502977;-3324.70307817299;
66;2130.62380867504;1431.01899114054;-3324.70307817299;
67;2130.62380867504;1378.62339977418;-3540.9299902703;
68;2130.62380867504;1475.56340389206;-3324.70307817299;
69;2130.62380867504;526.646915721878;-7548.06634698868;
70;2130.62380867504;1446.21999700313;-7548.06634698868;
71;2130.62380867504;1473.66843011288;-3141.32907550309;
72;2130.62380867504;1211.77032763689;-3324.70307817299;
73;2130.62380867504;708.990567761708;-3525.09515397953;
74;2130.62380867504;1185.82565800322;-3525.09515397953;
75;2130.62380867504;1712.76941276836;-1463.57598527653;
76;2130.62380867504;1202.69341515778;-8427.49996157576;
77;2130.62380867504;1051.39146968207;-3324.70307817299;
78;2130.62380867504;1342.45173818475;-3324.70307817299;
79;2130.62380867504;1410.8602109128;-3357.77585581142;
80;2130.62380867504;1067.46230832341;-3841.38788598844;
81;2130.62380867504;1516.62238969709;-3841.38788598844;
82;2130.62380867504;1310.5532080745;-3324.70307817299;
83;2130.62380867504;991.654443744635;-5986.57917870502;
84;2130.62380867504;1372.69495135582;-3141.32907550309;
85;2130.62380867504;1170.44968601445;-3324.70307817299;
86;2130.62380867504;1330.29021422729;-3324.70307817299;
87;2130.62380867504;1586.45655992881;-3141.32907550309;
88;2130.62380867504;1683.95139499181;-3324.70307817299;
89;2130.62380867504;869.799421761021;-4467.24025783174;
90;2130.62380867504;1135.1876677618;-5052.41973637664;
91;2130.62380867504;1263.19709111286;-3129.04186450239;
92;2130.62380867504;1152.78297441072;-4557.38548353538;
93;2130.62380867504;1252.51523668066;-3478.60664181398;
94;2130.62380867504;1485.45445036183;-3129.04186450239;
95;2130.62380867504;1007.73936651897;-8427.49996157576;
96;2130.62380867504;1241.99675864205;-3357.77585581142;
97;2130.62380867504;1160.95809278893;-3456.32661509782;
98;2130.62380867504;1527.64811854719;-3324.70307817299;
99;2130.62380867504;1371.88654449782;-3571.99898394777;
100;2130.62380867504;1093.69850483364;-6972.30520409608;
101;2130.62380867504;1029.06083629141;-7704.54306051632;
102;2130.62380867504;1727.65302284806;73.2128298910743;
103;2130.62380867504;1368.43659842068;-1583.11468097994;
104;2130.62380867504;955.125478087136;-3141.32907550309;
105;2130.62380867504;1583.88795462914;-3595.71366962184;
106;2130.62380867504;1148.30295686446;-3285.66656903698;
107;2130.62380867504;1497.79780527253;-3141.32907550309;
108;2130.62380867504;1604.28800845879;-3277.08749208229;
109;2130.62380867504;1388.92933634899;-4458.74768484726;
110;2130.62380867504;1647.8323649215;-3324.70307817299;
111;2130.62380867504;1469.67273177717;-3841.38788598844;
112;2130.62380867504;1264.85982399615;-3672.15964519278;
113;2130.62380867504;1661.5193747449;-3141.32907550309;
114;2130.62380867504;1627.72980617132;-3324.70307817299;
115;2130.62380867504;1266.44100052068;-3324.70307817299;
116;2130.62380867504;1411.32927907716;-3324.70307817299;
117;2130.62380867504;988.76346152055;-6672.55972049533;
118;2130.62380867504;474.371234704562;-7148.34796850216;
119;2130.62380867504;1388.11208926428;-3324.70307817299;
120;2130.62380867504;1696.65532685739;-1463.57598527653;
121;2130.62380867504;1079.90789597817;-6908.70807884309;
122;2130.62380867504;1431.13125105482;-3324.70307817299;
123;2130.62380867504;1442.53967868746;-3324.70307817299;
124;2130.62380867504;1421.57091027315;-3324.70307817299;
125;2130.62380867504;1305.88706343097;-3324.70307817299;
126;2130.62380867504;1381.29522485477;-3324.70307817299;
127;2130.62380867504;1143.87425767171;-3324.70307817299;
128;2130.62380867504;1377.94006557702;-3324.70307817299;
129;2130.62380867504;1248.46975343468;-3324.70307817299;
130;2130.62380867504;1374.7068137938;-3163.37972786479;
131;2130.62380867504;1206.68696445933;-5850.95019726559;
132;2130.62380867504;1173.94746833508;-4600.44941268378;
133;2130.62380867504;1360.92105912631;-3691.17393477085;
134;2130.62380867504;1227.90489576847;-3324.70307817299;
135;2130.62380867504;1177.40702081752;-3324.70307817299;
136;2130.62380867504;1567.03549417367;-3324.70307817299;
137;2130.62380867504;1495.0102764892;-3324.70307817299;
138;2130.62380867504;1139.6237673114;-3627.96830654174;
139;2130.62380867504;1174.20734191774;-3307.03677413625;
140;2130.62380867504;1260.0012643875;-3324.70307817299;
141;2130.62380867504;1656.24860726706;-1463.57598527653;
142;2130.62380867504;1453.46757235216;-3891.18055674607;
143;2130.62380867504;834.742085246595;-5876.01485791416;
144;2130.62380867504;1350.4756103914;-3141.32907550309;
145;2130.62380867504;508.305194027337;-8427.49996157576;
146;2130.62380867504;1591.8052715013;-3324.70307817299;
147;2130.62380867504;1212.73183320964;-3324.70307817299;
148;2130.62380867504;1159.20256192056;-3141.32907550309;
149;2130.62380867504;1461.22401499335;-3059.22099402942;
150;2130.62380867504;1236.52139590266;-3324.70307817299;
151;2130.62380867504;903.116752165543;-3988.8923504637;
152;2130.62380867504;1132.34523525631;-3868.72727433758;
153;2130.62380867504;1285.01062145432;-3324.70307817299;
154;2130.62380867504;1384.15299640947;-3324.70307817299;
155;2130.62380867504;1379.83078855237;-4621.73998005106;
156;2130.62380867504;1186.49784051364;-7703.28876531109;
157;2130.62380867504;1554.41762887331;-3141.32907550309;
158;2130.62380867504;1308.82676912655;-3324.70307817299;
159;2130.62380867504;1449.36717099054;-3324.70307817299;
160;2130.62380867504;708.611442571469;-4919.04661077791;
161;2130.62380867504;1570.43205595066;-4550.15749640009;
162;2130.62380867504;1226.22429189086;-3324.70307817299;
163;2130.62380867504;1605.03004440375;-3141.32907550309;
164;2130.62380867504;1375.05726693304;-2756.30509107454;
165;2130.62380867504;1424.52352511088;-3324.70307817299;
166;2130.62380867504;1374.29511070308;-3141.32907550309;
167;2130.62380867504;1328.80083171342;-6943.9520792663;
168;2130.62380867504;1450.13082470014;-3660.52403541048;
169;2130.62380867504;966.668970803667;-3419.74575061408;
170;2130.62380867504;381.428677373674;-4035.95958452325;
171;2130.62380867504;1432.64207064928;-2443.38566705945;
172;2130.62380867504;1353.43980511144;-3324.70307817299;
173;2130.62380867504;1010.4233131122;-3922.17211130111;
174;2130.62380867504;1641.42996075616;-3324.70307817299;
175;2130.62380867504;1365.6540481734;-3141.32907550309;
176;2130.62380867504;1445.32842205481;-2282.40457131701;
177;2130.62380867504;1298.04160399122;-3595.71366962184;
178;2130.62380867504;1208.36108451566;-4047.94380676039;
179;2130.62380867504;1265.28852595234;-3141.32907550309;
180;2130.62380867504;1536.75709026123;-3141.32907550309;
181;2130.62380867504;1057.24845216526;-3141.32907550309;
182;2130.62380867504;1320.43578976521;-3560.23277280198;
183;2130.62380867504;1254.28520100697;-3324.70307817299;
184;2130.62380867504;1153.24701462478;-3324.70307817299;
185;2130.62380867504;1565.32237307787;-3211.13138820474;
186;2130.62380867504;1297.12379632317;-5769.01241958892;
187;2130.62380867504;1045.23935541888;-5210.73797526893;
188;2130.62380867504;1029.43562099925;-4557.38548353538;
189;2130.62380867504;1140.82258295452;-3490.89587181678;
190;2130.62380867504;1122.81121455693;-3490.89587181678;
191;2130.62380867504;1348.58280982592;-1463.57598527653;
192;2130.62380867504;862.01736821837;-5392.61479467584;
193;2130.62380867504;1289.13794531904;-3141.32907550309;
194;2130.62380867504;1530.65766005748;-3972.94889729082;
195;2130.62380867504;1503.43091306585;-3324.70307817299;
196;2130.62380867504;1364.82317621343;-3236.74192463697;
197;2130.62380867504;1354.64689186174;-3891.18055674607;
198;2130.62380867504;1207.48439621746;-3324.70307817299;
199;2130.62380867504;1323.47806968024;-5769.01241958892;
0;1673.88314138715;-2580.84921979076;-11121.523056926;
0;1673.88314138715;-484.915519423796;-6528.45309977528;
1;1673.88314138715;779.831048126473;-1322.59459192032;
2;1682.41898904752;463.567153955336;-3207.26427221888;
3;1922.51829665488;837.573558292893;-2879.58776478496;
4;1922.51829665488;1117.28367213128;-2539.38937482225;
5;2121.41924416008;1045.02899324236;-2328.79093913863;
6;2121.41924416008;1307.39343136912;-2417.83557641438;
7;2121.41924416008;1262.52272087973;-2281.70550581693;
8;2121.41924416008;1021.98711829404;-4823.38615901277;
9;2121.41924416008;1412.26885765753;-2191.21316991163;
10;2121.41924416008;1308.68145449763;-722.936156297502;
11;2121.41924416008;1331.41242721456;-2521.90698680692;
12;2121.41924416008;1507.66646411647;-2065.72171777265;
13;2121.41924416008;1318.05695984589;-2975.61293601021;
14;2121.41924416008;1453.82797365031;-2065.72171777265;
15;2121.41924416008;1529.48638031587;-2065.72171777265;
16;2121.41924416008;1374.43057295142;-2065.72171777265;
17;2121.41924416008;1456.98212075488;-2521.90698680692;
18;2121.41924416008;1284.06995756778;-2025.2407334845;
19;2121.41924416008;1412.52353249457;-2065.72171777265;
20;2121.41924416008;1074.05692636203;-4015.07693107728;
21;2121.41924416008;1212.9614627746;-2178.48008116618;
22;2121.41924416008;1076.9788903232;-3599.66918696471;
23;2121.41924416008;1263.96836000736;-2065.72171777265;
24;2121.41924416008;1142.51951854786;-2245.05237303065;
25;2121.41924416008;1191.94065256145;-3479.73765277652;
26;2121.41924416008;1139.29401161541;-2065.72171777265;
27;2121.41924416008;896.897959668159;-4940.14031607719;
28;2121.41924416008;1487.84316578663;-3207.00604092022;
29;2121.41924416008;1400.09630316495;-2045.9276994494;
30;2121.41924416008;957.708914475246;-3933.20877251046;
31;2121.41924416008;1221.70391867199;-2065.72171777265;
32;2121.41924416008;1467.54384938411;-2039.31219626041;
33;2121.41924416008;1341.30934760997;-2065.72171777265;
34;2121.41924416008;1505.16420234549;-2025.2407334845;
35;2121.41924416008;1175.71198719306;-2936.30725592846;
36;2121.41924416008;811.284112580522;-4474.33783042564;
37;2121.41924416008;1115.46668656223;-2968.34276460186;
38;2121.41924416008;1370.00285277942;-2025.2407334845;
39;2121.41924416008;1143.42272387163;-2065.72171777265;
40;2121.41924416008;1273.83727049719;-2186.8091654713;
41;2121.41924416008;1489.89701665515;-2025.2407334845;
42;2121.41924416008;1350.85072165421;-2065.72171777265;
43;2121.41924416008;755.032325198824;-3499.32673520471;
44;2121.41924416008;1174.3901351413;-2481.25604205584;
45;2121.41924416008;1254.03032625821;-2065.72171777265;
46;2121.41924416008;1107.0923693437;-2065.72171777265;
47;2121.41924416008;1311.49863649295;-2065.72171777265;
48;2121.41924416008;1022.73096738132;-3282.65127332313;
49;2121.41924416008;1197.07489872893;-3680.59750186428;
50;2121.41924416008;1300.3657797338;-2065.72171777265;
51;2121.41924416008;1381.86725772867;-2025.2407334845;
52;2121.41924416008;1249.30006328429;-2701.65830476279;
53;2121.41924416008;1403.14567530763;-2268.72175229096;
54;2121.41924416008;1422.42960311365;-2065.72171777265;
55;2121.41924416008;1439.83252248898;-2065.72171777265;
56;2121.41924416008;860.578813082633;-5999.1051835788;
57;2121.41924416008;1396.29995545419;-2575.99256242749;
58;2121.41924416008;1381.3579656439;-2186.8091654713;
59;2121.41924416008;1308.70061436497;-2521.90698680692;
60;2121.41924416008;1389.98472075606;-2065.72171777265;
61;2121.41924416008;1417.74630262282;-2065.72171777265;
62;2121.41924416008;1253.72095025425;-2158.43026513837;
63;2121.41924416008;1448.10952400271;-1855.6904053942;
64;2121.41924416008;1322.70439818848;-2025.2407334845;
